fold,label_fraction,split,stratum,users,fraction,overall_users,overall_fraction,abs_frac_diff
3,0.50,overall,34-35,22,0.043222003929273084,22,0.043222003929273084,0.0
3,0.50,overall,36-37,20,0.03929273084479371,20,0.03929273084479371,0.0
3,0.50,overall,38-39,13,0.025540275049115914,13,0.025540275049115914,0.0
3,0.50,overall,40-41,14,0.0275049115913556,14,0.0275049115913556,0.0
3,0.50,overall,42-43,23,0.04518664047151277,23,0.04518664047151277,0.0
3,0.50,overall,44-45,12,0.023575638506876228,12,0.023575638506876228,0.0
3,0.50,overall,46-47,17,0.03339882121807466,17,0.03339882121807466,0.0
3,0.50,overall,48-49,14,0.0275049115913556,14,0.0275049115913556,0.0
3,0.50,overall,50,10,0.019646365422396856,10,0.019646365422396856,0.0
3,0.50,overall,51-55,33,0.06483300589390963,33,0.06483300589390963,0.0
3,0.50,overall,56-60,28,0.0550098231827112,28,0.0550098231827112,0.0
3,0.50,overall,61-65,2,0.003929273084479371,2,0.003929273084479371,0.0
3,0.50,overall,66-67,1,0.0019646365422396855,1,0.0019646365422396855,0.0
3,0.50,train_pool,10-11,17,0.04176904176904177,21,0.0412573673870334,0.0005116743820083661
3,0.50,train_pool,12-13,30,0.07371007371007371,37,0.07269155206286837,0.0010185216472053393
3,0.50,train_pool,14-15,46,0.11302211302211303,57,0.11198428290766209,0.0010378301144509383
3,0.50,train_pool,16-17,29,0.07125307125307126,37,0.07269155206286837,0.0014384808097971102
3,0.50,train_pool,18-19,16,0.03931203931203931,20,0.03929273084479371,1.930846724559898e-05
3,0.50,train_pool,20-21,19,0.04668304668304668,24,0.047151277013752456,0.0004682303307057753
3,0.50,train_pool,22-23,17,0.04176904176904177,22,0.043222003929273084,0.0014529621602313164
3,0.50,train_pool,24-25,12,0.029484029484029485,15,0.029469548133595286,1.4481350434199236e-05
3,0.50,train_pool,26-27,14,0.0343980343980344,17,0.03339882121807466,0.0009992131799597403
3,0.50,train_pool,28-29,17,0.04176904176904177,21,0.0412573673870334,0.0005116743820083661
3,0.50,train_pool,30-31,8,0.019656019656019656,11,0.021611001964636542,0.0019549823086168865
3,0.50,train_pool,32-33,14,0.0343980343980344,18,0.03536345776031434,0.0009654233622799421
3,0.50,train_pool,34-35,18,0.044226044226044224,22,0.043222003929273084,0.00100404029677114
3,0.50,train_pool,36-37,16,0.03931203931203931,20,0.03929273084479371,1.930846724559898e-05
3,0.50,train_pool,38-39,10,0.02457002457002457,13,0.025540275049115914,0.0009702504790913453
3,0.50,train_pool,40-41,11,0.02702702702702703,14,0.0275049115913556,0.0004778845643285713
3,0.50,train_pool,42-43,18,0.044226044226044224,23,0.04518664047151277,0.0009605962454685493
3,0.50,train_pool,44-45,10,0.02457002457002457,12,0.023575638506876228,0.0009943860631483406
3,0.50,train_pool,46-47,14,0.0343980343980344,17,0.03339882121807466,0.0009992131799597403
3,0.50,train_pool,48-49,12,0.029484029484029485,14,0.0275049115913556,0.001979117892673885
3,0.50,train_pool,50,8,0.019656019656019656,10,0.019646365422396856,9.65423362279949e-06
3,0.50,train_pool,51-55,26,0.06388206388206388,33,0.06483300589390963,0.0009509420118457429
3,0.50,train_pool,56-60,23,0.056511056511056514,28,0.0550098231827112,0.0015012333283453139
3,0.50,train_pool,61-65,1,0.002457002457002457,2,0.003929273084479371,0.001472270627476914
3,0.50,train_pool,66-67,1,0.002457002457002457,1,0.0019646365422396855,0.0004923659147627714
3,0.50,train_fraction,10-11,8,0.0392156862745098,21,0.0412573673870334,0.002041681112523598
3,0.50,train_fraction,12-13,15,0.07352941176470588,37,0.07269155206286837,0.000837859701837515
3,0.50,train_fraction,14-15,24,0.11764705882352941,57,0.11198428290766209,0.005662775915867321
3,0.50,train_fraction,16-17,14,0.06862745098039216,37,0.07269155206286837,0.004064101082476207
3,0.50,train_fraction,18-19,7,0.03431372549019608,20,0.03929273084479371,0.004979005354597631
3,0.50,train_fraction,20-21,9,0.04411764705882353,24,0.047151277013752456,0.0030336299549289236
3,0.50,train_fraction,22-23,8,0.0392156862745098,22,0.043222003929273084,0.004006317654763281
3,0.50,train_fraction,24-25,6,0.029411764705882353,15,0.029469548133595286,5.7783427712933266e-05
3,0.50,train_fraction,26-27,6,0.029411764705882353,17,0.03339882121807466,0.003987056512192305
3,0.50,train_fraction,28-29,8,0.0392156862745098,21,0.0412573673870334,0.002041681112523598
3,0.50,train_fraction,30-31,4,0.0196078431372549,11,0.021611001964636542,0.0020031588273816403
3,0.50,train_fraction,32-33,8,0.0392156862745098,18,0.03536345776031434,0.003852228514195463
3,0.50,train_fraction,34-35,9,0.04411764705882353,22,0.043222003929273084,0.0008956431295504483
3,0.50,train_fraction,36-37,8,0.0392156862745098,20,0.03929273084479371,7.704457028390871e-05
3,0.50,train_fraction,38-39,5,0.024509803921568627,13,0.025540275049115914,0.0010304711275472868
3,0.50,train_fraction,40-41,5,0.024509803921568627,14,0.0275049115913556,0.0029951076697869727
3,0.50,train_fraction,42-43,9,0.04411764705882353,23,0.04518664047151277,0.0010689934126892411
3,0.50,train_fraction,44-45,6,0.029411764705882353,12,0.023575638506876228,0.005836126199006125
3,0.50,train_fraction,46-47,7,0.03431372549019608,17,0.03339882121807466,0.0009149042721214237
3,0.50,train_fraction,48-49,6,0.029411764705882353,14,0.0275049115913556,0.0019068531145267527
3,0.50,train_fraction,50,5,0.024509803921568627,10,0.019646365422396856,0.004863438499171771
3,0.50,train_fraction,51-55,13,0.06372549019607843,33,0.06483300589390963,0.001107515697831199
3,0.50,train_fraction,56-60,12,0.058823529411764705,28,0.0550098231827112,0.0038137062290535054
3,0.50,train_fraction,61-65,1,0.004901960784313725,2,0.003929273084479371,0.0009726876998343544
3,0.50,train_fraction,66-67,1,0.004901960784313725,1,0.0019646365422396855,0.00293732424207404
3,0.50,val,10-11,4,0.0392156862745098,21,0.0412573673870334,0.002041681112523598
3,0.50,val,12-13,7,0.06862745098039216,37,0.07269155206286837,0.004064101082476207
3,0.50,val,14-15,11,0.10784313725490197,57,0.11198428290766209,0.004141145652760123
3,0.50,val,16-17,8,0.0784313725490196,37,0.07269155206286837,0.005739820486151237
3,0.50,val,18-19,4,0.0392156862745098,20,0.03929273084479371,7.704457028390871e-05
3,0.50,val,20-21,5,0.049019607843137254,24,0.047151277013752456,0.0018683308293847983
3,0.50,val,22-23,5,0.049019607843137254,22,0.043222003929273084,0.00579760391386417
3,0.50,val,24-25,3,0.029411764705882353,15,0.029469548133595286,5.7783427712933266e-05
3,0.50,val,26-27,3,0.029411764705882353,17,0.03339882121807466,0.003987056512192305
3,0.50,val,28-29,4,0.0392156862745098,21,0.0412573673870334,0.002041681112523598
3,0.50,val,30-31,3,0.029411764705882353,11,0.021611001964636542,0.0078007627412458105
3,0.50,val,32-33,4,0.0392156862745098,18,0.03536345776031434,0.003852228514195463
3,0.50,val,34-35,4,0.0392156862745098,22,0.043222003929273084,0.004006317654763281
3,0.50,val,36-37,4,0.0392156862745098,20,0.03929273084479371,7.704457028390871e-05
3,0.50,val,38-39,3,0.029411764705882353,13,0.025540275049115914,0.0038714896567664386
3,0.50,val,40-41,3,0.029411764705882353,14,0.0275049115913556,0.0019068531145267527
3,0.50,val,42-43,5,0.049019607843137254,23,0.04518664047151277,0.003832967371624481
3,0.50,val,44-45,2,0.0196078431372549,12,0.023575638506876228,0.003967795369621326
3,0.50,val,46-47,3,0.029411764705882353,17,0.03339882121807466,0.003987056512192305
3,0.50,val,48-49,2,0.0196078431372549,14,0.0275049115913556,0.007897068454100698
3,0.50,val,50,2,0.0196078431372549,10,0.019646365422396856,3.8522285141954354e-05
3,0.50,val,51-55,7,0.06862745098039216,33,0.06483300589390963,0.003794445086482537
3,0.50,val,56-60,5,0.049019607843137254,28,0.0550098231827112,0.0059902153395739455
3,0.50,val,61-65,1,0.00980392156862745,2,0.003929273084479371,0.00587464848414808
3,0.50,val,66-67,0,0.0,1,0.0019646365422396855,0.0019646365422396855
3,1.00,overall,10-11,21,0.0412573673870334,21,0.0412573673870334,0.0
3,1.00,overall,12-13,37,0.07269155206286837,37,0.07269155206286837,0.0
3,1.00,overall,14-15,57,0.11198428290766209,57,0.11198428290766209,0.0
3,1.00,overall,16-17,37,0.07269155206286837,37,0.07269155206286837,0.0
3,1.00,overall,18-19,20,0.03929273084479371,20,0.03929273084479371,0.0
3,1.00,overall,20-21,24,0.047151277013752456,24,0.047151277013752456,0.0
3,1.00,overall,22-23,22,0.043222003929273084,22,0.043222003929273084,0.0
3,1.00,overall,24-25,15,0.029469548133595286,15,0.029469548133595286,0.0
3,1.00,overall,26-27,17,0.03339882121807466,17,0.03339882121807466,0.0
3,1.00,overall,28-29,21,0.0412573673870334,21,0.0412573673870334,0.0
3,1.00,overall,30-31,11,0.021611001964636542,11,0.021611001964636542,0.0
3,1.00,overall,32-33,18,0.03536345776031434,18,0.03536345776031434,0.0
3,1.00,overall,34-35,22,0.043222003929273084,22,0.043222003929273084,0.0
3,1.00,overall,36-37,20,0.03929273084479371,20,0.03929273084479371,0.0
3,1.00,overall,38-39,13,0.025540275049115914,13,0.025540275049115914,0.0
3,1.00,overall,40-41,14,0.0275049115913556,14,0.0275049115913556,0.0
3,1.00,overall,42-43,23,0.04518664047151277,23,0.04518664047151277,0.0
3,1.00,overall,44-45,12,0.023575638506876228,12,0.023575638506876228,0.0
3,1.00,overall,46-47,17,0.03339882121807466,17,0.03339882121807466,0.0
3,1.00,overall,48-49,14,0.0275049115913556,14,0.0275049115913556,0.0
3,1.00,overall,50,10,0.019646365422396856,10,0.019646365422396856,0.0
3,1.00,overall,51-55,33,0.06483300589390963,33,0.06483300589390963,0.0
3,1.00,overall,56-60,28,0.0550098231827112,28,0.0550098231827112,0.0
3,1.00,overall,61-65,2,0.003929273084479371,2,0.003929273084479371,0.0
3,1.00,overall,66-67,1,0.0019646365422396855,1,0.0019646365422396855,0.0
3,1.00,train_pool,10-11,17,0.04176904176904177,21,0.0412573673870334,0.0005116743820083661
3,1.00,train_pool,12-13,30,0.07371007371007371,37,0.07269155206286837,0.0010185216472053393
3,1.00,train_pool,14-15,46,0.11302211302211303,57,0.11198428290766209,0.0010378301144509383
3,1.00,train_pool,16-17,29,0.07125307125307126,37,0.07269155206286837,0.0014384808097971102
3,1.00,train_pool,18-19,16,0.03931203931203931,20,0.03929273084479371,1.930846724559898e-05
3,1.00,train_pool,20-21,19,0.04668304668304668,24,0.047151277013752456,0.0004682303307057753
3,1.00,train_pool,22-23,17,0.04176904176904177,22,0.043222003929273084,0.0014529621602313164
3,1.00,train_pool,24-25,12,0.029484029484029485,15,0.029469548133595286,1.4481350434199236e-05
3,1.00,train_pool,26-27,14,0.0343980343980344,17,0.03339882121807466,0.0009992131799597403
3,1.00,train_pool,28-29,17,0.04176904176904177,21,0.0412573673870334,0.0005116743820083661
3,1.00,train_pool,30-31,8,0.019656019656019656,11,0.021611001964636542,0.0019549823086168865
3,1.00,train_pool,32-33,14,0.0343980343980344,18,0.03536345776031434,0.0009654233622799421
3,1.00,train_pool,34-35,18,0.044226044226044224,22,0.043222003929273084,0.00100404029677114
3,1.00,train_pool,36-37,16,0.03931203931203931,20,0.03929273084479371,1.930846724559898e-05
3,1.00,train_pool,38-39,10,0.02457002457002457,13,0.025540275049115914,0.0009702504790913453
3,1.00,train_pool,40-41,11,0.02702702702702703,14,0.0275049115913556,0.0004778845643285713
3,1.00,train_pool,42-43,18,0.044226044226044224,23,0.04518664047151277,0.0009605962454685493
3,1.00,train_pool,44-45,10,0.02457002457002457,12,0.023575638506876228,0.0009943860631483406
3,1.00,train_pool,46-47,14,0.0343980343980344,17,0.03339882121807466,0.0009992131799597403
3,1.00,train_pool,48-49,12,0.029484029484029485,14,0.0275049115913556,0.001979117892673885
3,1.00,train_pool,50,8,0.019656019656019656,10,0.019646365422396856,9.65423362279949e-06
3,1.00,train_pool,51-55,26,0.06388206388206388,33,0.06483300589390963,0.0009509420118457429
3,1.00,train_pool,56-60,23,0.056511056511056514,28,0.0550098231827112,0.0015012333283453139
3,1.00,train_pool,61-65,1,0.002457002457002457,2,0.003929273084479371,0.001472270627476914
3,1.00,train_pool,66-67,1,0.002457002457002457,1,0.0019646365422396855,0.0004923659147627714
3,1.00,train_fraction,10-11,17,0.04176904176904177,21,0.0412573673870334,0.0005116743820083661
3,1.00,train_fraction,12-13,30,0.07371007371007371,37,0.07269155206286837,0.0010185216472053393
3,1.00,train_fraction,14-15,46,0.11302211302211303,57,0.11198428290766209,0.0010378301144509383
3,1.00,train_fraction,16-17,29,0.07125307125307126,37,0.07269155206286837,0.0014384808097971102
3,1.00,train_fraction,18-19,16,0.03931203931203931,20,0.03929273084479371,1.930846724559898e-05
3,1.00,train_fraction,20-21,19,0.04668304668304668,24,0.047151277013752456,0.0004682303307057753
3,1.00,train_fraction,22-23,17,0.04176904176904177,22,0.043222003929273084,0.0014529621602313164
3,1.00,train_fraction,24-25,12,0.029484029484029485,15,0.029469548133595286,1.4481350434199236e-05
3,1.00,train_fraction,26-27,14,0.0343980343980344,17,0.03339882121807466,0.0009992131799597403
3,1.00,train_fraction,28-29,17,0.04176904176904177,21,0.0412573673870334,0.0005116743820083661
3,1.00,train_fraction,30-31,8,0.019656019656019656,11,0.021611001964636542,0.0019549823086168865
3,1.00,train_fraction,32-33,14,0.0343980343980344,18,0.03536345776031434,0.0009654233622799421
3,1.00,train_fraction,34-35,18,0.044226044226044224,22,0.043222003929273084,0.00100404029677114
3,1.00,train_fraction,36-37,16,0.03931203931203931,20,0.03929273084479371,1.930846724559898e-05
3,1.00,train_fraction,38-39,10,0.02457002457002457,13,0.025540275049115914,0.0009702504790913453
3,1.00,train_fraction,40-41,11,0.02702702702702703,14,0.0275049115913556,0.0004778845643285713
3,1.00,train_fraction,42-43,18,0.044226044226044224,23,0.04518664047151277,0.0009605962454685493
3,1.00,train_fraction,44-45,10,0.02457002457002457,12,0.023575638506876228,0.0009943860631483406
3,1.00,train_fraction,46-47,14,0.0343980343980344,17,0.03339882121807466,0.0009992131799597403
3,1.00,train_fraction,48-49,12,0.029484029484029485,14,0.0275049115913556,0.001979117892673885
3,1.00,train_fraction,50,8,0.019656019656019656,10,0.019646365422396856,9.65423362279949e-06
3,1.00,train_fraction,51-55,26,0.06388206388206388,33,0.06483300589390963,0.0009509420118457429
3,1.00,train_fraction,56-60,23,0.056511056511056514,28,0.0550098231827112,0.0015012333283453139
3,1.00,train_fraction,61-65,1,0.002457002457002457,2,0.003929273084479371,0.001472270627476914
3,1.00,train_fraction,66-67,1,0.002457002457002457,1,0.0019646365422396855,0.0004923659147627714
3,1.00,val,10-11,4,0.0392156862745098,21,0.0412573673870334,0.002041681112523598
3,1.00,val,12-13,7,0.06862745098039216,37,0.07269155206286837,0.004064101082476207
3,1.00,val,14-15,11,0.10784313725490197,57,0.11198428290766209,0.004141145652760123
3,1.00,val,16-17,8,0.0784313725490196,37,0.07269155206286837,0.005739820486151237
3,1.00,val,18-19,4,0.0392156862745098,20,0.03929273084479371,7.704457028390871e-05
3,1.00,val,20-21,5,0.049019607843137254,24,0.047151277013752456,0.0018683308293847983
3,1.00,val,22-23,5,0.049019607843137254,22,0.043222003929273084,0.00579760391386417
3,1.00,val,24-25,3,0.029411764705882353,15,0.029469548133595286,5.7783427712933266e-05
3,1.00,val,26-27,3,0.029411764705882353,17,0.03339882121807466,0.003987056512192305
3,1.00,val,28-29,4,0.0392156862745098,21,0.0412573673870334,0.002041681112523598
3,1.00,val,30-31,3,0.029411764705882353,11,0.021611001964636542,0.0078007627412458105
3,1.00,val,32-33,4,0.0392156862745098,18,0.03536345776031434,0.003852228514195463
3,1.00,val,34-35,4,0.0392156862745098,22,0.043222003929273084,0.004006317654763281
3,1.00,val,36-37,4,0.0392156862745098,20,0.03929273084479371,7.704457028390871e-05
3,1.00,val,38-39,3,0.029411764705882353,13,0.025540275049115914,0.0038714896567664386
3,1.00,val,40-41,3,0.029411764705882353,14,0.0275049115913556,0.0019068531145267527
3,1.00,val,42-43,5,0.049019607843137254,23,0.04518664047151277,0.003832967371624481
3,1.00,val,44-45,2,0.0196078431372549,12,0.023575638506876228,0.003967795369621326
3,1.00,val,46-47,3,0.029411764705882353,17,0.03339882121807466,0.003987056512192305
3,1.00,val,48-49,2,0.0196078431372549,14,0.0275049115913556,0.007897068454100698
3,1.00,val,50,2,0.0196078431372549,10,0.019646365422396856,3.8522285141954354e-05
3,1.00,val,51-55,7,0.06862745098039216,33,0.06483300589390963,0.003794445086482537
3,1.00,val,56-60,5,0.049019607843137254,28,0.0550098231827112,0.0059902153395739455
3,1.00,val,61-65,1,0.00980392156862745,2,0.003929273084479371,0.00587464848414808
3,1.00,val,66-67,0,0.0,1,0.0019646365422396855,0.0019646365422396855
4,0.01,overall,10-11,21,0.0412573673870334,21,0.0412573673870334,0.0
4,0.01,overall,12-13,37,0.07269155206286837,37,0.07269155206286837,0.0
4,0.01,overall,14-15,57,0.11198428290766209,57,0.11198428290766209,0.0
4,0.01,overall,16-17,37,0.07269155206286837,37,0.07269155206286837,0.0
4,0.01,overall,18-19,20,0.03929273084479371,20,0.03929273084479371,0.0
4,0.01,overall,20-21,24,0.047151277013752456,24,0.047151277013752456,0.0
4,0.01,overall,22-23,22,0.043222003929273084,22,0.043222003929273084,0.0
4,0.01,overall,24-25,15,0.029469548133595286,15,0.029469548133595286,0.0
4,0.01,overall,26-27,17,0.03339882121807466,17,0.03339882121807466,0.0
4,0.01,overall,28-29,21,0.0412573673870334,21,0.0412573673870334,0.0
4,0.01,overall,30-31,11,0.021611001964636542,11,0.021611001964636542,0.0
4,0.01,overall,32-33,18,0.03536345776031434,18,0.03536345776031434,0.0
4,0.01,overall,34-35,22,0.043222003929273084,22,0.043222003929273084,0.0
4,0.01,overall,36-37,20,0.03929273084479371,20,0.03929273084479371,0.0
4,0.01,overall,38-39,13,0.025540275049115914,13,0.025540275049115914,0.0
4,0.01,overall,40-41,14,0.0275049115913556,14,0.0275049115913556,0.0
4,0.01,overall,42-43,23,0.04518664047151277,23,0.04518664047151277,0.0
4,0.01,overall,44-45,12,0.023575638506876228,12,0.023575638506876228,0.0
4,0.01,overall,46-47,17,0.03339882121807466,17,0.03339882121807466,0.0
4,0.01,overall,48-49,14,0.0275049115913556,14,0.0275049115913556,0.0
4,0.01,overall,50,10,0.019646365422396856,10,0.019646365422396856,0.0
4,0.01,overall,51-55,33,0.06483300589390963,33,0.06483300589390963,0.0
4,0.01,overall,56-60,28,0.0550098231827112,28,0.0550098231827112,0.0
4,0.01,overall,61-65,2,0.003929273084479371,2,0.003929273084479371,0.0
4,0.01,overall,66-67,1,0.0019646365422396855,1,0.0019646365422396855,0.0
4,0.01,train_pool,10-11,17,0.041666666666666664,21,0.0412573673870334,0.00040929927963326285
4,0.01,train_pool,12-13,29,0.07107843137254902,37,0.07269155206286837,0.001613120690319353
4,0.01,train_pool,14-15,46,0.11274509803921569,57,0.11198428290766209,0.0007608151315535994
4,0.01,train_pool,16-17,30,0.07352941176470588,37,0.07269155206286837,0.000837859701837515
4,0.01,train_pool,18-19,16,0.0392156862745098,20,0.03929273084479371,7.704457028390871e-05
4,0.01,train_pool,20-21,19,0.04656862745098039,24,0.047151277013752456,0.0005826495627720626
4,0.01,train_pool,22-23,17,0.041666666666666664,22,0.043222003929273084,0.0015553372626064196
4,0.01,train_pool,24-25,12,0.029411764705882353,15,0.029469548133595286,5.7783427712933266e-05
4,0.01,train_pool,26-27,14,0.03431372549019608,17,0.03339882121807466,0.0009149042721214237
4,0.01,train_pool,28-29,17,0.041666666666666664,21,0.0412573673870334,0.00040929927963326285
4,0.01,train_pool,30-31,9,0.022058823529411766,11,0.021611001964636542,0.00044782156477522414
4,0.01,train_pool,32-33,15,0.03676470588235294,18,0.03536345776031434,0.0014012481220386022
4,0.01,train_pool,34-35,18,0.04411764705882353,22,0.043222003929273084,0.0008956431295504483
4,0.01,train_pool,36-37,16,0.0392156862745098,20,0.03929273084479371,7.704457028390871e-05
4,0.01,train_pool,38-39,11,0.02696078431372549,13,0.025540275049115914,0.0014205092646095777
4,0.01,train_pool,40-41,11,0.02696078431372549,14,0.0275049115913556,0.0005441272776301083
4,0.01,train_pool,42-43,18,0.04411764705882353,23,0.04518664047151277,0.0010689934126892411
4,0.01,train_pool,44-45,9,0.022058823529411766,12,0.023575638506876228,0.0015168149774644618
4,0.01,train_pool,46-47,13,0.031862745098039214,17,0.03339882121807466,0.0015360761200354442
4,0.01,train_pool,48-49,11,0.02696078431372549,14,0.0275049115913556,0.0005441272776301083
4,0.01,train_pool,50,8,0.0196078431372549,10,0.019646365422396856,3.8522285141954354e-05
4,0.01,train_pool,51-55,27,0.0661764705882353,33,0.06483300589390963,0.001343464694325669
4,0.01,train_pool,56-60,22,0.05392156862745098,28,0.0550098231827112,0.0010882545552602166
4,0.01,train_pool,61-65,2,0.004901960784313725,2,0.003929273084479371,0.0009726876998343544
4,0.01,train_pool,66-67,1,0.0024509803921568627,1,0.0019646365422396855,0.0004863438499171772
4,0.01,train_fraction,10-11,0,0.0,21,0.0412573673870334,0.0412573673870334
4,0.01,train_fraction,12-13,0,0.0,37,0.07269155206286837,0.07269155206286837
4,0.01,train_fraction,14-15,0,0.0,57,0.11198428290766209,0.11198428290766209
4,0.01,train_fraction,16-17,1,0.25,37,0.07269155206286837,0.17730844793713163
4,0.01,train_fraction,18-19,0,0.0,20,0.03929273084479371,0.03929273084479371
4,0.01,train_fraction,20-21,1,0.25,24,0.047151277013752456,0.20284872298624754
4,0.01,train_fraction,22-23,0,0.0,22,0.043222003929273084,0.043222003929273084
4,0.01,train_fraction,24-25,0,0.0,15,0.029469548133595286,0.029469548133595286
4,0.01,train_fraction,26-27,0,0.0,17,0.03339882121807466,0.03339882121807466
4,0.01,train_fraction,28-29,0,0.0,21,0.0412573673870334,0.0412573673870334
4,0.01,train_fraction,30-31,0,0.0,11,0.021611001964636542,0.021611001964636542
4,0.01,train_fraction,32-33,0,0.0,18,0.03536345776031434,0.03536345776031434
4,0.01,train_fraction,34-35,2,0.5,22,0.043222003929273084,0.4567779960707269
4,0.01,train_fraction,36-37,0,0.0,20,0.03929273084479371,0.03929273084479371
4,0.01,train_fraction,38-39,0,0.0,13,0.025540275049115914,0.025540275049115914
4,0.01,train_fraction,40-41,0,0.0,14,0.0275049115913556,0.0275049115913556
4,0.01,train_fraction,42-43,0,0.0,23,0.04518664047151277,0.04518664047151277
4,0.01,train_fraction,44-45,0,0.0,12,0.023575638506876228,0.023575638506876228
4,0.01,train_fraction,46-47,0,0.0,17,0.03339882121807466,0.03339882121807466
4,0.01,train_fraction,48-49,0,0.0,14,0.0275049115913556,0.0275049115913556
4,0.01,train_fraction,50,0,0.0,10,0.019646365422396856,0.019646365422396856
4,0.01,train_fraction,51-55,0,0.0,33,0.06483300589390963,0.06483300589390963
4,0.01,train_fraction,56-60,0,0.0,28,0.0550098231827112,0.0550098231827112
4,0.01,train_fraction,61-65,0,0.0,2,0.003929273084479371,0.003929273084479371
4,0.01,train_fraction,66-67,0,0.0,1,0.0019646365422396855,0.0019646365422396855
4,0.01,val,10-11,4,0.039603960396039604,21,0.0412573673870334,0.001653406990993797
4,0.01,val,12-13,8,0.07920792079207921,37,0.07269155206286837,0.006516368729210839
4,0.01,val,14-15,11,0.10891089108910891,57,0.11198428290766209,0.0030733918185531783
4,0.01,val,16-17,7,0.06930693069306931,37,0.07269155206286837,0.003384621369799057
4,0.01,val,18-19,4,0.039603960396039604,20,0.03929273084479371,0.00031122955124589236
4,0.01,val,20-21,5,0.04950495049504951,24,0.047151277013752456,0.0023536734812970514
4,0.01,val,22-23,5,0.04950495049504951,22,0.043222003929273084,0.006282946565776423
4,0.01,val,24-25,3,0.0297029702970297,15,0.029469548133595286,0.0002334221634344158
4,0.01,val,26-27,3,0.0297029702970297,17,0.03339882121807466,0.003695850921044956
4,0.01,val,28-29,4,0.039603960396039604,21,0.0412573673870334,0.001653406990993797
4,0.01,val,30-31,2,0.019801980198019802,11,0.021611001964636542,0.0018090217666167398
4,0.01,val,32-33,3,0.0297029702970297,18,0.03536345776031434,0.005660487463284639
4,0.01,val,34-35,4,0.039603960396039604,22,0.043222003929273084,0.0036180435332334795
4,0.01,val,36-37,4,0.039603960396039604,20,0.03929273084479371,0.00031122955124589236
4,0.01,val,38-39,2,0.019801980198019802,13,0.025540275049115914,0.005738294851096112
4,0.01,val,40-41,3,0.0297029702970297,14,0.0275049115913556,0.0021980587056741017
4,0.01,val,42-43,5,0.04950495049504951,23,0.04518664047151277,0.004318310023536734
4,0.01,val,44-45,3,0.0297029702970297,12,0.023575638506876228,0.006127331790153474
4,0.01,val,46-47,4,0.039603960396039604,17,0.03339882121807466,0.006205139177964947
4,0.01,val,48-49,3,0.0297029702970297,14,0.0275049115913556,0.0021980587056741017
4,0.01,val,50,2,0.019801980198019802,10,0.019646365422396856,0.00015561477562294618
4,0.01,val,51-55,6,0.0594059405940594,33,0.06483300589390963,0.005427065299850223
4,0.01,val,56-60,6,0.0594059405940594,28,0.0550098231827112,0.0043961174113482035
4,0.01,val,61-65,0,0.0,2,0.003929273084479371,0.003929273084479371
4,0.01,val,66-67,0,0.0,1,0.0019646365422396855,0.0019646365422396855
4,0.05,overall,10-11,21,0.0412573673870334,21,0.0412573673870334,0.0
4,0.05,overall,12-13,37,0.07269155206286837,37,0.07269155206286837,0.0
4,0.05,overall,14-15,57,0.11198428290766209,57,0.11198428290766209,0.0
4,0.05,overall,16-17,37,0.07269155206286837,37,0.07269155206286837,0.0
4,0.05,overall,18-19,20,0.03929273084479371,20,0.03929273084479371,0.0
4,0.05,overall,20-21,24,0.047151277013752456,24,0.047151277013752456,0.0
4,0.05,overall,22-23,22,0.043222003929273084,22,0.043222003929273084,0.0
4,0.05,overall,24-25,15,0.029469548133595286,15,0.029469548133595286,0.0
4,0.05,overall,26-27,17,0.03339882121807466,17,0.03339882121807466,0.0
4,0.05,overall,28-29,21,0.0412573673870334,21,0.0412573673870334,0.0
4,0.05,overall,30-31,11,0.021611001964636542,11,0.021611001964636542,0.0
4,0.05,overall,32-33,18,0.03536345776031434,18,0.03536345776031434,0.0
4,0.05,overall,34-35,22,0.043222003929273084,22,0.043222003929273084,0.0
4,0.05,overall,36-37,20,0.03929273084479371,20,0.03929273084479371,0.0
4,0.05,overall,38-39,13,0.025540275049115914,13,0.025540275049115914,0.0
4,0.05,overall,40-41,14,0.0275049115913556,14,0.0275049115913556,0.0
4,0.05,overall,42-43,23,0.04518664047151277,23,0.04518664047151277,0.0
4,0.05,overall,44-45,12,0.023575638506876228,12,0.023575638506876228,0.0
4,0.05,overall,46-47,17,0.03339882121807466,17,0.03339882121807466,0.0
4,0.05,overall,48-49,14,0.0275049115913556,14,0.0275049115913556,0.0
4,0.05,overall,50,10,0.019646365422396856,10,0.019646365422396856,0.0
4,0.05,overall,51-55,33,0.06483300589390963,33,0.06483300589390963,0.0
4,0.05,overall,56-60,28,0.0550098231827112,28,0.0550098231827112,0.0
4,0.05,overall,61-65,2,0.003929273084479371,2,0.003929273084479371,0.0
4,0.05,overall,66-67,1,0.0019646365422396855,1,0.0019646365422396855,0.0
4,0.05,train_pool,10-11,17,0.041666666666666664,21,0.0412573673870334,0.00040929927963326285
4,0.05,train_pool,12-13,29,0.07107843137254902,37,0.07269155206286837,0.001613120690319353
4,0.05,train_pool,14-15,46,0.11274509803921569,57,0.11198428290766209,0.0007608151315535994
4,0.05,train_pool,16-17,30,0.07352941176470588,37,0.07269155206286837,0.000837859701837515
4,0.05,train_pool,18-19,16,0.0392156862745098,20,0.03929273084479371,7.704457028390871e-05
4,0.05,train_pool,20-21,19,0.04656862745098039,24,0.047151277013752456,0.0005826495627720626
